#{"t_start": 1762623713.3295553, "env_id": "None"}
r,l,t
-0.88,6,33.670319
-0.91,4,33.711499
-0.74,9,33.787878
-0.77,7,33.823746
-1.03,4,33.858032
1.24,6,33.894028
-0.66,9,33.925721
1.13,5,33.946078
-0.97,4,33.96033
1.14,4,33.97778
-0.97,4,33.990155
-0.98,5,34.006487
-0.81,5,34.023919
-0.92,5,34.043806
-0.72,13,34.093654
-0.91,7,34.114434
1.14,4,34.127787
-0.98,5,34.150389
-0.86,5,34.167443
-0.91,4,34.185724
-0.88,6,34.20802
1.14,4,34.232607
-0.72,8,34.264188
1.14,4,34.277699
-0.68,9,34.312146
1.13,5,34.333069
1.48,11,34.372386
-0.88,10,34.406914
-0.82,6,34.456675
-0.97,4,34.489332
-0.79,6,34.517214
-0.93,6,34.544212
-0.87,6,34.568394
1.24,6,34.594691
1.14,4,34.612387
-0.77,7,34.633409
-0.73,9,34.668153
-0.72,10,34.710334
-0.72,8,34.739344
1.14,4,34.768211
1.19,5,34.79529
-0.81,5,34.822194
-0.82,6,34.842295
1.24,6,34.86441
1.14,4,34.88309
1.21,9,34.918494
1.18,6,34.939954
1.19,5,34.960929
-1.03,4,34.975586
1.19,5,34.993693
